complaint_id,date,source,region,latitude,longitude,category,subcategory,description,resource_availability
C004519,2025-05-05,dept_safety,Mumbai,17.034407,73.123561,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.01
C004520,2025-09-29,dept_safety,Solapur,17.129153,73.63963,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.22
C004521,2024-08-17,dept_infrastructure,Thane,17.088311,73.337848,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.4
C004522,2025-07-18,dept_health,Nashik,17.887926,73.221295,Sanitation,,Report: Sanitation problem reported near area station. citizen notes delays.,0.79
C004523,2024-12-20,dept_safety,Aurangabad,17.633152,73.183929,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.28
C004524,2025-01-21,dept_infrastructure,Nashik,17.18417,73.281187,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.8
C004525,2024-02-25,dept_infrastructure,Pune,17.021468,73.450283,Electricity,,Report: Electricity problem reported near area market. citizen notes delays.,0.0
C004526,2024-01-08,dept_safety,Nashik,17.293355,73.631897,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.52
C004527,2024-01-09,dept_safety,Solapur,17.5353,73.2097,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.39
C004528,2024-09-21,dept_health,Thane,17.148816,73.696607,Healthcare,,Report: Healthcare problem reported near area hospital. citizen notes delays.,0.18
C004529,2024-10-10,dept_infrastructure,Pune,17.172266,73.599423,Drainage,,Report: Drainage problem reported near area hospital. citizen notes delays.,0.59
C004530,2024-11-15,dept_infrastructure,Solapur,17.16304,73.73767,Drainage,,Report: Drainage problem reported near area station. citizen notes delays.,0.4
C004531,2024-07-29,dept_infrastructure,Nashik,17.344751,73.021002,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.32
C004532,2024-12-03,dept_safety,Kolhapur,17.267778,73.786308,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.43
C004533,2024-10-30,dept_health,Amravati,17.963238,73.842538,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.78
C004534,2024-11-28,dept_safety,Nashik,17.161686,73.057313,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.69
C004535,2025-02-16,dept_health,Kolhapur,17.772061,73.394656,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.5
C004536,2024-06-09,dept_infrastructure,Pune,17.98337,73.652992,Electricity,,Report: Electricity problem reported near area station. citizen notes delays.,0.42
C004537,2024-07-03,dept_health,Amravati,17.546832,73.362605,Sanitation,,Resident reports issue. Contact: 9359545312. Needs urgent fix.,0.94
C004538,2025-05-19,dept_safety,Amravati,17.148708,73.420881,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.46
C004539,2025-10-10,dept_health,Akola,17.865633,73.584186,Healthcare,,Report: Healthcare problem reported near area hospital. citizen notes delays.,0.32
C004540,2024-02-24,dept_safety,Kolhapur,17.778205,73.586232,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.62
C004541,2025-05-24,dept_infrastructure,Nagpur,17.043438,73.93068,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.76
C004542,2025-08-19,dept_safety,Solapur,17.982061,73.354629,Disaster Management,,Report: Disaster Management problem reported near area market. citizen notes delays.,0.78
C004543,2025-04-27,dept_infrastructure,Mumbai,17.103184,73.636889,Electricity,,Report: Electricity problem reported near area station. citizen notes delays.,0.03
C004544,2025-04-09,dept_infrastructure,Mumbai,17.405452,73.713783,Electricity,,Report: Electricity problem reported near area market. citizen notes delays.,0.92
C004545,2024-01-17,dept_health,Mumbai,17.508762,73.01631,Sanitation,,Resident reports issue. Contact: 9077289916. Needs urgent fix.,0.98
C004546,2024-06-20,dept_health,Akola,17.98164,73.024179,Sanitation,,Resident reports issue. Contact: 9906240886. Needs urgent fix.,0.71
C004547,2025-04-18,dept_health,Pune,17.142001,73.637622,Vector Control,,Report: Vector Control problem reported near area market. citizen notes delays.,0.07
C004548,2024-08-14,dept_safety,Nagpur,17.657834,73.760093,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.34
C004549,2025-04-30,dept_safety,Solapur,17.190387,73.090697,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.22
C004550,2025-05-08,dept_infrastructure,Solapur,17.772857,73.309729,Drainage,,Report: Drainage problem reported near area market. citizen notes delays.,0.11
C004551,2024-03-06,dept_health,Solapur,17.137571,73.564444,Vector Control,,Report: Vector Control problem reported near area market. citizen notes delays.,0.85
C004552,2025-06-06,dept_health,Pune,17.054762,73.941036,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.47
C004553,2025-01-20,dept_infrastructure,Pune,17.326677,73.051217,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.84
C004554,2024-07-03,dept_safety,Akola,17.533682,73.954192,Fire,,Resident reports issue. Contact: 9025053236. Needs urgent fix.,0.27
C004555,2025-08-02,dept_infrastructure,Akola,17.56446,73.799697,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.08
C004556,2024-06-12,dept_safety,Nagpur,17.036394,73.014552,Public Safety,,Report: Public Safety problem reported near area hospital. citizen notes delays.,0.42
C004557,2024-03-02,dept_safety,Thane,17.491741,73.262294,Disaster Management,,Report: Disaster Management problem reported near area station. citizen notes delays.,0.29
C004558,2024-08-06,dept_infrastructure,Kolhapur,17.339239,73.663671,Roads,,Report: Roads problem reported near area station. citizen notes delays.,0.14
C004559,2025-08-24,dept_infrastructure,Amravati,17.257439,73.754693,Water Supply,,Report: Water Supply problem reported near area school. citizen notes delays.,0.0
C004560,2024-01-12,dept_safety,Kolhapur,17.570744,73.936536,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.77
C004561,2025-03-01,dept_infrastructure,Thane,17.362067,73.125552,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.76
C004562,2024-06-15,dept_safety,Solapur,17.700219,73.400872,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.45
C004563,2025-08-30,dept_safety,Nashik,17.086798,73.355568,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.68
C004564,2025-02-08,dept_health,Akola,17.299481,73.844072,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.57
C004565,2024-07-09,dept_health,Nashik,17.887681,73.670161,Healthcare,,Resident reports issue. Contact: 9477989364. Needs urgent fix.,0.65
C004566,2024-01-02,dept_infrastructure,Mumbai,17.684912,73.605218,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.96
C004567,2025-02-20,dept_safety,Aurangabad,17.112697,73.528445,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.5
C004568,2024-04-19,dept_health,Pune,17.064966,73.067299,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.89
C004569,2024-01-11,dept_safety,Aurangabad,17.633657,73.283473,Disaster Management,,Report: Disaster Management problem reported near area market. citizen notes delays.,0.56
C004570,2024-09-05,dept_safety,Thane,17.783017,73.552872,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.16
C004571,2025-05-09,dept_infrastructure,Thane,17.425384,73.198824,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.42
C004572,2024-09-19,dept_health,Kolhapur,17.613426,73.085686,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.1
C004573,2025-03-02,dept_safety,Nagpur,17.363124,73.144235,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.63
C004574,2024-07-31,dept_health,Pune,17.024005,73.953329,Sanitation,,Report: Sanitation problem reported near area market. citizen notes delays.,0.18
C004575,2025-09-09,dept_health,Akola,17.068724,73.896547,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.64
C004576,2024-08-27,dept_infrastructure,Aurangabad,17.466409,73.784529,Electricity,,Report: Electricity problem reported near area hospital. citizen notes delays.,0.64
C004577,2025-05-09,dept_infrastructure,Kolhapur,17.066015,73.975138,Water Supply,,Report: Water Supply problem reported near area school. citizen notes delays.,0.12
C004578,2025-03-10,dept_health,Nagpur,17.349862,73.768705,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.53
C004579,2024-02-26,dept_infrastructure,Kolhapur,17.846393,73.794241,Electricity,,Report: Electricity problem reported near area station. citizen notes delays.,0.27
C004580,2024-04-28,dept_safety,Amravati,17.471691,73.522304,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.09
C004581,2024-07-07,dept_safety,Amravati,17.601215,73.805911,Disaster Management,,Report: Disaster Management problem reported near area station. citizen notes delays.,0.51
C004582,2024-09-30,dept_safety,Aurangabad,17.809437,73.696678,Disaster Management,,Report: Disaster Management problem reported near area hospital. citizen notes delays.,0.68
C004583,2024-12-13,dept_health,Mumbai,17.102364,73.895628,Vector Control,,Report: Vector Control problem reported near area market. citizen notes delays.,0.34
C004584,2025-01-08,dept_safety,Pune,17.497881,73.635247,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.33
C004585,2024-09-07,dept_safety,Amravati,17.254242,73.891275,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.65
C004586,2024-08-01,dept_safety,Solapur,17.12137,73.361289,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.57
C004587,2024-02-19,dept_health,Thane,17.284627,73.991107,Sanitation,,Report: Sanitation problem reported near area hospital. citizen notes delays.,0.83
C004588,2024-06-07,dept_health,Aurangabad,17.381805,73.032797,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.45
C004589,2024-07-29,dept_infrastructure,Thane,17.963367,73.892301,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.68
C004590,2025-02-27,dept_health,Aurangabad,17.719629,73.309951,Vector Control,,Report: Vector Control problem reported near area market. citizen notes delays.,0.65
C004591,2025-08-22,dept_safety,Nashik,17.55827,73.001973,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.74
C004592,2024-08-29,dept_infrastructure,Solapur,17.954013,73.927854,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.4
C004593,2024-11-08,dept_infrastructure,Solapur,17.085468,73.82431,Electricity,,Report: Electricity problem reported near area market. citizen notes delays.,0.23
C004594,2025-08-06,dept_infrastructure,Nashik,17.802069,73.784953,Water Supply,,Report: Water Supply problem reported near area school. citizen notes delays.,0.9
C004595,2024-06-10,dept_safety,Aurangabad,17.125907,73.511111,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.95
C004596,2025-07-30,dept_health,Nashik,17.210779,73.542193,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.69
C004597,2024-12-20,dept_infrastructure,Amravati,17.520321,73.763845,Water Supply,,Resident reports issue. Contact: 9495790586. Needs urgent fix.,0.52
C004598,2024-10-31,dept_safety,Nashik,17.22564,73.83458,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.44
C004599,2024-07-23,dept_health,Thane,17.973935,73.889589,Sanitation,,Resident reports issue. Contact: 9495461803. Needs urgent fix.,0.59
C004600,2025-05-14,dept_infrastructure,Kolhapur,17.349814,73.848869,Drainage,,Report: Drainage problem reported near area school. citizen notes delays.,0.4
C004601,2024-10-25,dept_health,Kolhapur,17.052146,73.264726,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.6
C004602,2024-08-26,dept_health,Pune,17.533392,73.521619,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.22
C004603,2024-02-20,dept_safety,Solapur,17.078603,73.158364,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.63
